Time,Open,High,Low,Last,Change,%Chg,Volume
"04/30/2022 01:20",1.000006,1.000006,0.999905,0.999905,-0.000101,-0.01%,79
"04/30/2022 01:10",0.999994,1.000006,0.999905,1.000006,1.2E-5,0.00%,96
"04/30/2022 01:00",1.000006,1.000006,0.999915,0.999994,-1.2E-5,0.00%,82
"04/30/2022 00:50",1.000006,1.000006,0.999912,1.000006,0,0.00%,79
"04/30/2022 00:40",1.000008,1.000008,0.999905,1.000006,-2.0E-6,0.00%,63
"04/30/2022 00:30",1.000005,1.000008,0.999914,1.000008,1.1E-5,0.00%,101
"04/30/2022 00:20",1.000004,1.000005,0.999905,0.999997,-7.0E-6,0.00%,75
"04/30/2022 00:10",0.999997,1.000006,0.999914,1.000004,9.9E-5,+0.01%,78
"04/30/2022 00:00",0.999994,1.000004,0.999901,0.999905,-8.9E-5,-0.01%,82
"04/29/2022 23:50",0.999994,1.000004,0.999901,0.999994,1.0E-6,0.00%,107
"04/29/2022 23:40",0.999998,1.000005,0.999904,0.999993,-5.0E-6,0.00%,94
"04/29/2022 23:30",0.999912,1.000004,0.999902,0.999998,8.6E-5,+0.01%,59
"04/29/2022 23:20",1.000004,1.000004,0.999901,0.999912,-9.2E-5,-0.01%,77
"04/29/2022 23:10",0.999998,1.000006,0.999915,1.000004,6.0E-6,0.00%,82
"04/29/2022 23:00",1.000006,1.000006,0.999905,0.999998,-8.0E-6,0.00%,67
"04/29/2022 22:50",0.999915,1.000006,0.999902,1.000006,9.1E-5,+0.01%,82
"04/29/2022 22:40",1.000006,1.000006,0.999913,0.999915,-9.1E-5,-0.01%,59
"04/29/2022 22:30",0.999997,1.000006,0.999905,1.000006,1.0E-6,0.00%,73
"04/29/2022 22:20",0.999996,1.000005,0.9999,1.000005,9.0E-6,0.00%,80
"04/29/2022 22:10",0.999907,1.000007,0.999903,0.999996,8.9E-5,+0.01%,68
"04/29/2022 22:00",0.999916,1.000007,0.999903,0.999907,-9.0E-6,0.00%,68
"04/29/2022 21:50",1.000007,1.000007,0.999907,0.999916,-9.1E-5,-0.01%,69
"04/29/2022 21:40",1.000005,1.000007,0.999904,1.000007,2.0E-6,0.00%,80
"04/29/2022 21:30",0.999913,1.000007,0.999905,1.000005,9.2E-5,+0.01%,71
"04/29/2022 21:20",0.999912,1.000005,0.999902,0.999913,1.0E-6,0.00%,89
"04/29/2022 21:10",0.999908,1.000004,0.999908,0.999912,4.0E-6,0.00%,70
"04/29/2022 21:00",0.999911,1.000003,0.999899,0.999908,-3.0E-6,0.00%,82
"04/29/2022 20:50",0.999908,1.000003,0.999899,0.999911,3.0E-6,0.00%,69
"04/29/2022 20:40",1.000004,1.000004,0.999896,0.999908,-9.6E-5,-0.01%,76
"04/29/2022 20:30",0.999908,1.000004,0.999896,1.000004,9.6E-5,+0.01%,71
"04/29/2022 20:20",0.999908,1.000001,0.9999,0.999908,-1.0E-6,0.00%,64
"04/29/2022 20:10",0.999991,1.000001,0.999898,0.999909,-8.2E-5,-0.01%,69
"04/29/2022 20:00",1.000003,1.000003,0.999898,0.999991,-3.0E-6,0.00%,58
"04/29/2022 19:50",0.999991,1.000005,0.999899,0.999994,-8.0E-6,0.00%,57
"04/29/2022 19:40",0.999903,1.000003,0.999901,1.000002,6.0E-6,0.00%,63
"04/29/2022 19:30",0.9999,1.000004,0.999899,0.999996,9.6E-5,+0.01%,78
"04/29/2022 19:20",0.999911,1.000005,0.9999,0.9999,-3.0E-6,0.00%,55
"04/29/2022 19:10",1.000003,1.000006,0.999903,0.999903,-0.0001,-0.01%,59
"04/29/2022 19:00",0.999912,1.000004,0.999901,1.000003,9.3E-5,+0.01%,59
"04/29/2022 18:50",0.999906,1.000004,0.999903,0.99991,4.0E-6,0.00%,55
"04/29/2022 18:40",0.999998,0.999999,0.999899,0.999906,-8.3E-5,-0.01%,69
"04/29/2022 18:30",0.999906,0.999999,0.999896,0.999989,8.3E-5,+0.01%,65
"04/29/2022 18:20",0.999999,0.999999,0.999895,0.999906,-9.3E-5,-0.01%,72
"04/29/2022 18:10",0.999989,0.999999,0.999896,0.999999,1.0E-5,0.00%,83
"04/29/2022 18:00",0.999896,0.999999,0.999896,0.999989,9.3E-5,+0.01%,71
"04/29/2022 17:50",0.999906,0.999999,0.999896,0.999896,-1.0E-5,0.00%,57
"04/29/2022 17:40",0.999906,0.999999,0.999905,0.999906,0,0.00%,68
"04/29/2022 17:30",0.999994,0.999999,0.999899,0.999906,-8.6E-5,-0.01%,69
"04/29/2022 17:20",0.999912,1.000005,0.999901,0.999992,8.0E-5,+0.01%,66
"04/29/2022 17:10",0.999991,1.000006,0.999898,0.999912,-7.9E-5,-0.01%,84
"04/29/2022 17:00",0.99999,0.999999,0.999899,0.999991,1.0E-6,0.00%,64
"04/29/2022 16:50",0.999998,1.000003,0.999895,0.99999,-8.0E-6,0.00%,67
"04/29/2022 16:40",0.999986,1.000003,0.999894,0.999998,1.2E-5,0.00%,83
"04/29/2022 16:30",0.999905,0.999997,0.999892,0.999986,8.1E-5,+0.01%,73
"04/29/2022 16:20",0.999995,0.999997,0.999892,0.999905,-9.0E-5,-0.01%,72
"04/29/2022 16:10",0.99999,0.999998,0.999893,0.999995,5.0E-6,0.00%,59
"04/29/2022 16:00",0.99999,1,0.999894,0.99999,0,0.00%,67
"04/29/2022 15:50",0.999997,1,0.999894,0.99999,-7.0E-6,0.00%,94
"04/29/2022 15:40",0.99999,1,0.999894,0.999997,7.0E-6,0.00%,74
"04/29/2022 15:30",0.999903,0.999998,0.999893,0.99999,-6.0E-6,0.00%,72
"04/29/2022 15:20",0.999898,0.999996,0.999797,0.999996,9.8E-5,+0.01%,88
"04/29/2022 15:10",0.999993,0.999993,0.999797,0.999898,-9.5E-5,-0.01%,80
"04/29/2022 15:00",0.999904,0.999993,0.999888,0.999993,9.9E-5,+0.01%,109
"04/29/2022 14:50",0.999894,0.999995,0.999802,0.999894,0,0.00%,100
"04/29/2022 14:40",0.999807,0.999905,0.999799,0.999894,8.7E-5,+0.01%,111
"04/29/2022 14:30",0.999894,0.999905,0.999801,0.999807,-9.6E-5,-0.01%,102
"04/29/2022 14:20",0.999895,0.999997,0.999799,0.999903,8.0E-6,0.00%,79
"04/29/2022 14:10",0.999994,0.999997,0.999893,0.999895,-9.9E-5,-0.01%,79
"04/29/2022 14:00",0.999895,0.999995,0.999894,0.999994,5.0E-6,0.00%,72
"04/29/2022 13:50",0.999894,1.000003,0.999802,0.999989,9.5E-5,+0.01%,80
"04/29/2022 13:40",0.999892,0.999997,0.99989,0.999894,2.0E-6,0.00%,79
"04/29/2022 13:30",0.999892,0.999996,0.999886,0.999892,0,0.00%,69
"04/29/2022 13:20",0.999996,1,0.999892,0.999892,-1.1E-5,0.00%,75
"04/29/2022 13:10",0.999898,0.999996,0.999892,0.999903,5.0E-6,0.00%,80
"04/29/2022 13:00",0.999895,0.999999,0.999894,0.999898,3.0E-6,0.00%,86
"04/29/2022 12:50",1,1,0.999894,0.999895,-0.000106,-0.01%,77
"04/29/2022 12:40",0.999897,1.000001,0.999894,1.000001,0.000104,+0.01%,79
"04/29/2022 12:30",0.999989,0.999999,0.999894,0.999897,-9.2E-5,-0.01%,76
"04/29/2022 12:20",0.999905,1,0.999894,0.999989,8.4E-5,+0.01%,85
"04/29/2022 12:10",0.999908,1.000005,0.999898,0.999905,-3.0E-6,0.00%,80
"04/29/2022 12:00",0.999993,1,0.999904,0.999908,-8.5E-5,-0.01%,68
"04/29/2022 11:50",0.999991,1,0.999894,0.999993,-6.0E-6,0.00%,80
"04/29/2022 11:40",0.999996,1.000007,0.999896,0.999999,3.0E-6,0.00%,78
"04/29/2022 11:30",0.999905,1.000002,0.999895,0.999996,9.1E-5,+0.01%,68
"04/29/2022 11:20",0.999993,1.000004,0.999896,0.999905,-8.8E-5,-0.01%,86
"04/29/2022 11:10",0.999903,1.000008,0.999897,0.999993,9.0E-5,+0.01%,90
"04/29/2022 11:00",1.000007,1.000008,0.999898,0.999903,-0.000104,-0.01%,89
"04/29/2022 10:50",1.000008,1.000008,0.999913,1.000007,-1.0E-6,0.00%,99
"04/29/2022 10:40",0.999908,1.000008,0.999898,1.000008,0.0001,+0.01%,91
"04/29/2022 10:30",1.000004,1.000009,0.999896,0.999908,-9.6E-5,-0.01%,114
"04/29/2022 10:20",0.999999,1.000012,0.999899,1.000004,5.0E-6,0.00%,118
"04/29/2022 10:10",0.999996,1.000012,0.999902,0.999999,-4.0E-6,0.00%,132
"04/29/2022 10:00",0.99991,1.000003,0.999898,1.000003,9.3E-5,+0.01%,108
"04/29/2022 09:50",0.999999,1.000002,0.999898,0.99991,-8.9E-5,-0.01%,117
"04/29/2022 09:40",0.999995,1.000003,0.999896,0.999999,8.9E-5,+0.01%,113
"04/29/2022 09:30",0.999908,1.000003,0.999896,0.99991,1.1E-5,0.00%,102
"04/29/2022 09:20",0.999997,1.000004,0.999899,0.999899,-9.8E-5,-0.01%,119
"04/29/2022 09:10",0.999998,1.000009,0.999903,0.999997,-1.0E-6,0.00%,123
"04/29/2022 09:00",0.999996,1.000007,0.999902,0.999998,-5.0E-6,0.00%,110
"04/29/2022 08:50",0.999996,1.000007,0.999901,1.000003,7.0E-6,0.00%,96
"04/29/2022 08:40",0.999997,1.000007,0.9999,0.999996,9.1E-5,+0.01%,99
"04/29/2022 08:30",0.999997,1.000099,0.999905,0.999905,-9.2E-5,-0.01%,109
"04/29/2022 08:20",1.000101,1.000101,0.999995,0.999997,-1.0E-5,0.00%,110
"04/29/2022 08:10",0.999997,1.000098,0.999996,1.000007,-8.6E-5,-0.01%,105
"04/29/2022 08:00",0.999905,1.000101,0.999902,1.000093,0.000188,+0.02%,89
"04/29/2022 07:50",0.999997,1.000007,0.999905,0.999905,-9.2E-5,-0.01%,90
"04/29/2022 07:40",0.999917,1.000006,0.999903,0.999997,8.0E-5,+0.01%,72
"04/29/2022 07:30",0.999905,1.000007,0.999901,0.999917,4.0E-6,0.00%,77
"04/29/2022 07:20",1,1.000007,0.999905,0.999913,-8.7E-5,-0.01%,78
"04/29/2022 07:10",1.000008,1.000008,0.999907,1,-8.0E-6,0.00%,88
"04/29/2022 07:00",0.999996,1.000008,0.999898,1.000008,4.0E-6,0.00%,94
"04/29/2022 06:50",0.999898,1.000004,0.999898,1.000004,1.0E-5,0.00%,84
"04/29/2022 06:40",1.000004,1.000097,0.999898,0.999994,-1.0E-5,0.00%,84
"04/29/2022 06:30",1,1.000097,0.999904,1.000004,-9.1E-5,-0.01%,109
"04/29/2022 06:20",0.999996,1.000095,0.999993,1.000095,9.0E-5,+0.01%,113
"04/29/2022 06:10",1.000005,1.000097,0.999907,1.000005,0,0.00%,97
"04/29/2022 06:00",1,1.000099,0.999899,1.000005,5.0E-6,0.00%,84
"04/29/2022 05:50",0.999997,1.000097,0.999993,1,3.0E-6,0.00%,81
"04/29/2022 05:40",1.000004,1.000097,0.999994,0.999997,-7.0E-6,0.00%,92
"04/29/2022 05:30",1.000001,1.000097,0.999994,1.000004,3.0E-6,0.00%,112
"04/29/2022 05:20",0.999995,1.000098,0.999995,1.000001,-8.8E-5,-0.01%,119
"04/29/2022 05:10",0.999946,1.000093,0.999946,1.000089,0.000143,+0.01%,118
"04/29/2022 05:00",0.999997,1.000096,0.999944,0.999946,-5.1E-5,-0.01%,123
"04/29/2022 04:50",1.000001,1.000099,0.999997,0.999997,-4.0E-6,0.00%,76
"04/29/2022 04:40",0.999997,1.000096,0.999995,1.000001,4.0E-6,0.00%,103
"04/29/2022 04:30",0.99999,1.000101,0.99999,0.999997,7.0E-6,0.00%,121
"04/29/2022 04:20",0.999996,1.000095,0.99999,0.99999,-6.0E-6,0.00%,96
"04/29/2022 04:10",1.000007,1.000007,0.999899,0.999996,-1.1E-5,0.00%,90
"04/29/2022 04:00",1.000002,1.000008,0.99991,1.000007,5.0E-6,0.00%,75
"04/29/2022 03:50",0.999901,1.000007,0.999895,1.000002,0.000101,+0.01%,112
"04/29/2022 03:40",0.999997,1.000004,0.999898,0.999901,-9.6E-5,-0.01%,78
"04/29/2022 03:30",0.999991,1.000004,0.999903,0.999997,6.0E-6,0.00%,86
"04/29/2022 03:20",1.000002,1.000003,0.999898,0.999991,-1.1E-5,0.00%,107
"04/29/2022 03:10",0.999904,1.000004,0.999802,1.000002,9.8E-5,+0.01%,120
"04/29/2022 03:00",0.999907,1.000002,0.999805,0.999904,-3.0E-6,0.00%,90
"04/29/2022 02:50",0.999906,0.99991,0.999811,0.999907,1.0E-6,0.00%,157
"04/29/2022 02:40",1,1.000001,0.99981,0.999906,-9.4E-5,-0.01%,100
"04/29/2022 02:30",1,1.000001,0.999813,1,0,0.00%,92
"04/29/2022 02:20",0.999999,1.000001,0.999805,1,1.0E-5,0.00%,112
"04/29/2022 02:10",0.999998,1.000001,0.999906,0.99999,-8.0E-6,0.00%,75
"04/29/2022 02:00",1,1.000001,0.999897,0.999998,-2.0E-6,0.00%,86
"04/29/2022 01:50",1.000001,1.000001,0.999897,1,-1.0E-6,0.00%,80
"04/29/2022 01:40",0.99999,1.000001,0.999897,1.000001,0.000104,+0.01%,71
"04/29/2022 01:30",0.999909,1.000001,0.999897,0.999897,-1.2E-5,0.00%,56
"04/29/2022 01:20",0.999903,1.000001,0.999897,0.999909,6.0E-6,0.00%,83
"04/29/2022 01:10",0.999905,0.999911,0.999811,0.999903,-2.0E-6,0.00%,103
"04/29/2022 01:00",1.000001,1.000001,0.9999,0.999905,-3.0E-6,0.00%,45
"04/29/2022 00:50",0.999906,1.000001,0.999898,0.999908,2.0E-6,0.00%,54
"04/29/2022 00:40",0.999902,0.999999,0.999814,0.999906,4.0E-6,0.00%,96
"04/29/2022 00:30",0.999811,0.999904,0.999801,0.999902,9.1E-5,+0.01%,71
"04/29/2022 00:20",0.999807,0.999905,0.9998,0.999811,4.0E-6,0.00%,72
"04/29/2022 00:10",0.999811,0.999813,0.999714,0.999807,-4.0E-6,0.00%,138
"04/29/2022 00:00",0.999906,0.999906,0.999719,0.999811,-9.5E-5,-0.01%,122
"04/28/2022 23:50",0.999897,0.999906,0.999804,0.999906,9.0E-6,0.00%,117
"04/28/2022 23:40",0.999906,0.999909,0.99981,0.999897,-9.0E-6,0.00%,105
"04/28/2022 23:30",0.999896,0.999908,0.999804,0.999906,1.0E-5,0.00%,111
"04/28/2022 23:20",0.999906,0.999906,0.999809,0.999896,-1.0E-5,0.00%,87
"04/28/2022 23:10",0.999896,0.999906,0.999809,0.999906,1.0E-5,0.00%,127
"04/28/2022 23:00",0.999809,0.999907,0.999803,0.999896,8.7E-5,+0.01%,101
"04/28/2022 22:50",0.999805,0.999907,0.999803,0.999809,-3.0E-6,0.00%,116
"04/28/2022 22:40",0.999902,0.999907,0.999809,0.999812,3.0E-6,0.00%,107
"04/28/2022 22:30",0.999902,0.999906,0.999805,0.999809,-9.3E-5,-0.01%,107
"04/28/2022 22:20",0.9999,0.999906,0.999804,0.999902,2.0E-6,0.00%,112
"04/28/2022 22:10",0.999809,0.999907,0.999809,0.9999,9.1E-5,+0.01%,75
"04/28/2022 22:00",0.999901,0.999913,0.999809,0.999809,-9.2E-5,-0.01%,85
"04/28/2022 21:50",0.999901,0.999909,0.999807,0.999901,0,0.00%,96
"04/28/2022 21:40",0.999906,0.999909,0.999808,0.999901,-5.0E-6,0.00%,94
"04/28/2022 21:30",0.999904,0.999916,0.999813,0.999906,2.0E-6,0.00%,124
"04/28/2022 21:20",0.999904,0.99991,0.999806,0.999904,9.3E-5,+0.01%,101
"04/28/2022 21:10",0.999908,0.999909,0.999789,0.999811,-9.7E-5,-0.01%,113
"04/28/2022 21:00",0.999905,1,0.999796,0.999908,3.0E-6,0.00%,112
"04/28/2022 20:50",0.999906,1.000004,0.999901,0.999905,-9.4E-5,-0.01%,91
"04/28/2022 20:40",1.000008,1.000008,0.999822,0.999999,-9.0E-6,0.00%,97
"04/28/2022 20:30",0.999911,1.000008,0.999817,1.000008,9.7E-5,+0.01%,126
"04/28/2022 20:20",0.999914,1.000007,0.999819,0.999911,-3.0E-6,0.00%,156
"04/28/2022 20:10",0.999914,1.000011,0.999819,0.999914,0,0.00%,135
"04/28/2022 20:00",0.999915,0.999915,0.999815,0.999914,-1.0E-6,0.00%,127
"04/28/2022 19:50",0.999918,1.000011,0.999822,0.999915,-9.6E-5,-0.01%,92
"04/28/2022 19:40",1.000006,1.000011,0.999914,1.000011,5.0E-6,0.00%,112
"04/28/2022 19:30",1.000001,1.000011,0.999908,1.000006,5.0E-6,0.00%,76
"04/28/2022 19:20",1.000005,1.000011,0.999908,1.000001,-4.0E-6,0.00%,92
"04/28/2022 19:10",1,1.00001,0.999913,1.000005,5.0E-6,0.00%,117
"04/28/2022 19:00",1,1.000099,1,1,0,0.00%,104
"04/28/2022 18:50",1.000104,1.000106,1,1,-0.000104,-0.01%,108
"04/28/2022 18:40",1.000099,1.000105,1,1.000104,5.0E-6,0.00%,112
"04/28/2022 18:30",1.000103,1.000106,0.999999,1.000099,-4.0E-6,0.00%,129
"04/28/2022 18:20",1.000009,1.000105,0.999994,1.000103,9.4E-5,+0.01%,144
"04/28/2022 18:10",1.000092,1.000102,0.999994,1.000009,-8.3E-5,-0.01%,174
"04/28/2022 18:00",1.000007,1.000103,0.999996,1.000092,8.5E-5,+0.01%,118
"04/28/2022 17:50",0.99998,1.000102,0.999978,1.000007,2.7E-5,0.00%,99
"04/28/2022 17:40",1.000107,1.000107,0.99998,0.99998,-0.000127,-0.01%,103
"04/28/2022 17:30",1.000005,1.000109,1,1.000107,0.000102,+0.01%,100
"04/28/2022 17:20",1.000092,1.000113,1,1.000005,-8.7E-5,-0.01%,86
"04/28/2022 17:10",1.000094,1.000106,0.999997,1.000092,-1.2E-5,0.00%,80
"04/28/2022 17:00",1.000104,1.000108,1.000088,1.000104,0,0.00%,62
"04/28/2022 16:50",1.000017,1.000109,1.000001,1.000104,9.1E-5,+0.01%,99
"04/28/2022 16:40",1.000014,1.000113,1.000008,1.000013,-1.0E-6,0.00%,114
"04/28/2022 16:30",1.000007,1.000109,1.000004,1.000014,7.0E-6,0.00%,133
"04/28/2022 16:20",1.000009,1.000108,1.000001,1.000007,-2.0E-6,0.00%,78
"04/28/2022 16:10",1.000102,1.000109,1.000009,1.000009,-9.3E-5,-0.01%,101
"04/28/2022 16:00",1.000102,1.00011,1.000007,1.000102,-7.0E-6,0.00%,91
"04/28/2022 15:50",1.000102,1.000112,1.00001,1.000109,7.0E-6,0.00%,100
"04/28/2022 15:40",1.000102,1.000107,1.000004,1.000102,0,0.00%,83
"04/28/2022 15:30",1.000097,1.000103,1.000002,1.000102,5.0E-6,0.00%,89
"04/28/2022 15:20",1.000099,1.000103,1.000002,1.000097,-2.0E-6,0.00%,106
"04/28/2022 15:10",1.000098,1.000105,1.000004,1.000099,1.0E-6,0.00%,85
"04/28/2022 15:00",1.000099,1.000103,1,1.000098,-1.0E-6,0.00%,90
"04/28/2022 14:50",1.000096,1.000112,1.000004,1.000099,3.0E-6,0.00%,128
"04/28/2022 14:40",1.000091,1.000109,0.999998,1.000096,5.0E-6,0.00%,110
"04/28/2022 14:30",1.000099,1.0001,0.999995,1.000091,-8.0E-6,0.00%,107
"04/28/2022 14:20",1.0001,1.000107,1.000003,1.000099,-1.0E-6,0.00%,112
"04/28/2022 14:10",1.000105,1.000106,1.000002,1.0001,-5.0E-6,0.00%,80
"04/28/2022 14:00",1.000013,1.000106,1.000005,1.000105,9.2E-5,+0.01%,55
"04/28/2022 13:50",1.000102,1.000105,1.000002,1.000013,-8.9E-5,-0.01%,65
"04/28/2022 13:40",1.000105,1.000127,0.999999,1.000102,8.9E-5,+0.01%,79
"04/28/2022 13:30",1.000006,1.000107,1.000003,1.000013,7.0E-6,0.00%,84
"04/28/2022 13:20",1.000099,1.000108,1.000006,1.000006,-9.3E-5,-0.01%,52
"04/28/2022 13:10",1.000102,1.000104,1.000007,1.000099,-1.0E-6,0.00%,69
"04/28/2022 13:00",1.000015,1.000114,1.000015,1.0001,8.5E-5,+0.01%,54
"04/28/2022 12:50",1.000007,1.000113,1.000003,1.000015,8.0E-6,0.00%,66
"04/28/2022 12:40",1.000012,1.000116,1.000006,1.000007,-5.0E-6,0.00%,83
"04/28/2022 12:30",1.000011,1.000116,1.000003,1.000012,1.0E-6,0.00%,85
"04/28/2022 12:20",1.000103,1.000104,0.999918,1.000011,3.0E-6,0.00%,95
"04/28/2022 12:10",1.000108,1.000115,1.000006,1.000008,-7.0E-6,0.00%,103
"04/28/2022 12:00",1.000009,1.000113,1.000005,1.000015,6.0E-6,0.00%,119
"04/28/2022 11:50",1.000009,1.000104,0.999913,1.000009,0,0.00%,101
"04/28/2022 11:40",1,1.000104,0.999908,1.000009,7.0E-6,0.00%,102
"04/28/2022 11:30",1.000007,1.000108,0.999905,1.000002,-5.0E-6,0.00%,97
"04/28/2022 11:20",0.999904,1.000103,0.999904,1.000007,0.000103,+0.01%,118
"04/28/2022 11:10",0.999996,1.000098,0.999903,0.999904,-9.2E-5,-0.01%,106
"04/28/2022 11:00",0.999901,1.000008,0.999901,0.999996,0,0.00%,96
"04/28/2022 10:50",1.000007,1.000007,0.999898,0.999996,-2.0E-6,0.00%,126
"04/28/2022 10:40",0.999993,1.000006,0.999905,0.999998,5.0E-6,0.00%,105
"04/28/2022 10:30",0.999994,1.000088,0.999895,0.999993,-1.0E-6,0.00%,121
"04/28/2022 10:20",0.999989,1.000098,0.999905,0.999994,5.0E-6,0.00%,83
"04/28/2022 10:10",0.999903,1.000092,0.999894,0.999989,8.6E-5,+0.01%,84
"04/28/2022 10:00",0.999992,1.000099,0.999895,0.999903,-8.9E-5,-0.01%,81
"04/28/2022 09:50",0.99999,1.000099,0.999988,0.999992,7.0E-6,0.00%,107
"04/28/2022 09:40",1.000083,1.000099,0.999978,0.999985,-4.0E-6,0.00%,80
"04/28/2022 09:30",0.999995,1.000095,0.999987,0.999989,-6.0E-6,0.00%,92
"04/28/2022 09:20",1.000005,1.000097,0.999988,0.999995,-0.000104,-0.01%,78
"04/28/2022 09:10",0.999995,1.000099,0.999988,1.000099,0.000104,+0.01%,120
"04/28/2022 09:00",0.999995,1.000097,0.999988,0.999995,0,0.00%,76
"04/28/2022 08:50",1.000002,1.000097,0.999994,0.999995,-5.0E-6,0.00%,82
"04/28/2022 08:40",1.000087,1.000097,0.999988,1,-8.7E-5,-0.01%,91
"04/28/2022 08:30",0.999993,1.000096,0.999992,1.000087,9.4E-5,+0.01%,81
"04/28/2022 08:20",1.000096,1.000096,0.999992,0.999993,-0.000103,-0.01%,112
"04/28/2022 08:10",1.000002,1.000096,0.999994,1.000096,9.4E-5,+0.01%,83
"04/28/2022 08:00",0.999998,1.000099,0.999998,1.000002,4.0E-6,0.00%,85
"04/28/2022 07:50",0.999998,1.000097,0.999996,0.999998,-9.6E-5,-0.01%,93
"04/28/2022 07:40",1.000003,1.000099,0.999997,1.000094,9.1E-5,+0.01%,81
"04/28/2022 07:30",1.000096,1.000098,0.999997,1.000003,-9.1E-5,-0.01%,94
"04/28/2022 07:20",1.000003,1.000099,0.999997,1.000094,9.1E-5,+0.01%,88
"04/28/2022 07:10",1.000004,1.000099,0.999998,1.000003,-1.0E-6,0.00%,101
"04/28/2022 07:00",0.999998,1.000099,0.999997,1.000004,6.0E-6,0.00%,76
"04/28/2022 06:50",0.999998,1.000099,0.999998,0.999998,-5.0E-6,0.00%,94
"04/28/2022 06:40",1.000097,1.000099,0.999997,1.000003,-9.4E-5,-0.01%,87
"04/28/2022 06:30",1.000096,1.000099,0.999997,1.000097,1.0E-6,0.00%,87
"04/28/2022 06:20",1.000096,1.000099,0.999997,1.000096,9.8E-5,+0.01%,104
"04/28/2022 06:10",1.000003,1.000098,0.999997,0.999998,-5.0E-6,0.00%,113
"04/28/2022 06:00",1.000003,1.000098,0.999996,1.000003,0,0.00%,87
"04/28/2022 05:50",1.000002,1.000098,0.999997,1.000003,1.0E-6,0.00%,105
"04/28/2022 05:40",1.000001,1.000098,0.999997,1.000002,1.0E-6,0.00%,113
"04/28/2022 05:30",0.999998,1.000098,0.999997,1.000001,3.0E-6,0.00%,100
"04/28/2022 05:20",1.000099,1.000099,0.999996,0.999998,-7.0E-6,0.00%,86
"04/28/2022 05:10",1.0001,1.0001,0.999999,1.000005,-2.0E-6,0.00%,75
"04/28/2022 05:00",1.000097,1.0001,0.999998,1.000007,7.0E-6,0.00%,75
"04/28/2022 04:50",1.000097,1.000099,0.999997,1,1.0E-6,0.00%,86
"04/28/2022 04:40",1,1.000098,0.999998,0.999999,-1.0E-6,0.00%,73
"04/28/2022 04:30",1.000008,1.000103,1,1,-8.0E-6,0.00%,160
"04/28/2022 04:20",1.000006,1.000102,1,1.000008,2.0E-6,0.00%,102
"04/28/2022 04:10",1.000006,1.000102,0.999998,1.000006,0,0.00%,87
"04/28/2022 04:00",1.000099,1.000105,1.000006,1.000006,-9.3E-5,-0.01%,74
"04/28/2022 03:50",1.000106,1.000106,1.000002,1.000099,-7.0E-6,0.00%,129
"04/28/2022 03:40",1.000098,1.000111,1.000004,1.000106,8.0E-6,0.00%,104
"04/28/2022 03:30",1.000104,1.000106,1.000006,1.000098,-6.0E-6,0.00%,94
"04/28/2022 03:20",1.000004,1.000106,1.000004,1.000104,0.0001,+0.01%,89
"04/28/2022 03:10",1.000105,1.000106,1.000004,1.000004,-0.000101,-0.01%,81
"04/28/2022 03:00",1.000099,1.000106,1.000011,1.000105,6.0E-6,0.00%,95
"04/28/2022 02:50",1.000106,1.000108,1.000001,1.000099,1.0E-6,0.00%,91
"04/28/2022 02:40",1.0001,1.000116,1.000006,1.000098,-2.0E-6,0.00%,102
"04/28/2022 02:30",1.000101,1.000117,1.000009,1.0001,-1.0E-6,0.00%,101
"04/28/2022 02:20",1.000102,1.000114,1.000006,1.000101,-1.0E-6,0.00%,89
"04/28/2022 02:10",1.000012,1.000111,1.000006,1.000102,9.0E-5,+0.01%,86
"04/28/2022 02:00",1.000006,1.000106,1.000004,1.000012,6.0E-6,0.00%,76
"04/28/2022 01:50",1.000006,1.000121,1.000006,1.000006,0,0.00%,100
"04/28/2022 01:40",1.000107,1.000121,1.000003,1.000006,-0.000101,-0.01%,92
"04/28/2022 01:30",1.000014,1.000107,1.000003,1.000107,1.0E-6,0.00%,77
"04/28/2022 01:20",1.000105,1.000107,1.000005,1.000106,1.0E-6,0.00%,99
"04/28/2022 01:10",1.000105,1.000113,1.000005,1.000105,0,0.00%,94
"04/28/2022 01:00",1.00001,1.000105,1.000004,1.000105,9.5E-5,+0.01%,81
"04/28/2022 00:50",1.000103,1.000105,1.00001,1.00001,-9.3E-5,-0.01%,100
"04/28/2022 00:40",1.000006,1.000113,1.000004,1.000103,9.7E-5,+0.01%,96
"04/28/2022 00:30",1.000104,1.000106,1.000004,1.000006,-5.0E-6,0.00%,76
"04/28/2022 00:20",1.000011,1.000104,1.000005,1.000011,0,0.00%,80
"04/28/2022 00:10",1.000004,1.000104,1.000004,1.000011,7.0E-6,0.00%,69
"04/28/2022 00:00",1.000098,1.000104,1.000002,1.000004,-9.4E-5,-0.01%,83
"04/27/2022 23:50",1.000004,1.000104,1.000003,1.000098,9.4E-5,+0.01%,124
"04/27/2022 23:40",1.000004,1.000106,1.000003,1.000004,0,0.00%,98
"04/27/2022 23:30",1.000102,1.000104,1.000002,1.000004,-9.8E-5,-0.01%,102
"04/27/2022 23:20",1.000098,1.000102,1.000002,1.000102,9.8E-5,+0.01%,82
"04/27/2022 23:10",1.00001,1.000104,1.000004,1.000004,-6.0E-6,0.00%,88
"04/27/2022 23:00",1.000103,1.000103,1.000009,1.00001,0,0.00%,95
